movie_id,titulo,url_wordpress,ruta_local,url_cloudinary,success,error
160628,"Éxodo","https://cinenacional.com/wp-content/uploads/2022/11/0000043759-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000043759-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222932/cinenacional/posters/160628/poster.jpg",true,""
160659,"Fuego","https://cinenacional.com/wp-content/uploads/2022/11/0000012643-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000012643-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222932/cinenacional/posters/160659/poster.jpg",true,""
160665,"Garúa","https://cinenacional.com/wp-content/uploads/2022/11/0000033278-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000033278-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222933/cinenacional/posters/160665/poster.jpg",true,""
160673,"Gitano","https://cinenacional.com/wp-content/uploads/2022/11/0000012976-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000012976-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222934/cinenacional/posters/160673/poster.jpg",true,""
160675,"Guacho","https://cinenacional.com/wp-content/uploads/2022/11/0000013425-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000013425-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222935/cinenacional/posters/160675/poster.jpg",true,""
160684,"Herencia","https://cinenacional.com/wp-content/uploads/2022/11/0000024459-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000024459-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222935/cinenacional/posters/160684/poster.jpg",true,""
160703,"Incómodos","https://cinenacional.com/wp-content/uploads/2022/11/0000036121-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000036121-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222936/cinenacional/posters/160703/poster.jpg",true,""
160705,"Industria argentina","https://cinenacional.com/wp-content/uploads/2022/11/0000041770-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000041770-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222937/cinenacional/posters/160705/poster.jpg",true,""
160711,"Invasión","https://cinenacional.com/wp-content/uploads/2022/11/0000013649-1.jpg","C:/Users/diego/cinenacional/uploads/2022/11/0000013649-1.jpg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222938/cinenacional/posters/160711/poster.jpg",true,""
160715,"Invisible","https://cinenacional.com/wp-content/uploads/2022/11/0000047717-1.jpeg","C:/Users/diego/cinenacional/uploads/2022/11/0000047717-1.jpeg","https://res.cloudinary.com/dzndglyjr/image/upload/v1760222939/cinenacional/posters/160715/poster.jpg",true,""
